Age,Gender,Time_Spent,Product_Category,Number_of_Items_Viewed,Device_Used,Purchased
56,Female,35,Clothing,17,Tablet,1
58,Female,35,Clothing,16,Desktop,1
36,Female,23,Books,12,Desktop,0
19,Female,36,Electronics,4,Desktop,1
58,Female,31,Electronics,6,Tablet,0
47,Female,39,Books,1,Mobile,0
58,Male,10,Books,4,Desktop,0
61,Female,35,Books,19,Tablet,0
53,Male,41,Clothing,5,Tablet,0
50,Female,32,Books,9,Mobile,0
55,Female,43,Books,18,Tablet,0
32,Female,8,Clothing,2,Desktop,1
57,Male,25,Electronics,7,Tablet,0
24,Male,6,Books,2,Mobile,0
46,Male,16,Clothing,1,Mobile,1
52,Male,38,Books,14,Tablet,0
52,Male,15,Books,5,Tablet,1
64,Male,41,Electronics,16,Mobile,1
38,Male,17,Electronics,6,Desktop,1
44,Female,32,Clothing,14,Desktop,0
20,Male,45,Electronics,7,Tablet,1
51,Male,12,Books,1,Desktop,1
35,Male,14,Electronics,13,Desktop,1
52,Female,9,Clothing,16,Desktop,1
61,Male,24,Electronics,14,Desktop,0
51,Male,10,Books,8,Desktop,0
46,Female,45,Electronics,4,Tablet,1
20,Female,29,Books,8,Tablet,1
44,Male,7,Clothing,14,Tablet,0
58,Male,28,Books,18,Desktop,1
37,Female,33,Clothing,19,Tablet,1
61,Female,10,Electronics,9,Desktop,1
56,Female,16,Electronics,19,Mobile,0
29,Male,24,Clothing,3,Tablet,0
29,Male,24,Clothing,8,Desktop,1
28,Female,45,Books,11,Tablet,1
36,Female,21,Clothing,7,Tablet,1
52,Female,48,Books,8,Mobile,1
22,Male,20,Books,7,Mobile,1
30,Male,45,Books,14,Mobile,0
27,Female,44,Books,17,Desktop,0
49,Female,38,Clothing,13,Desktop,1
32,Female,14,Clothing,6,Desktop,0
30,Female,48,Books,7,Mobile,0
57,Male,30,Clothing,3,Tablet,0
61,Female,9,Clothing,16,Tablet,1
36,Male,9,Books,19,Mobile,1
20,Female,6,Electronics,14,Mobile,1
46,Male,23,Books,9,Mobile,0
30,Male,15,Books,2,Desktop,1
35,Female,44,Books,16,Tablet,0
47,Female,9,Books,5,Tablet,1
21,Male,23,Electronics,9,Tablet,0
64,Female,39,Clothing,13,Mobile,1
51,Female,35,Electronics,17,Desktop,1
56,Male,33,Clothing,2,Mobile,0
64,Male,10,Books,14,Tablet,1
21,Male,5,Electronics,15,Mobile,0
23,Male,21,Books,16,Mobile,0
31,Male,31,Clothing,12,Tablet,1
38,Female,45,Clothing,12,Tablet,1
52,Female,17,Clothing,14,Tablet,0
62,Male,12,Books,15,Desktop,0
57,Male,35,Books,12,Tablet,1
22,Female,21,Clothing,17,Tablet,1
26,Male,14,Books,7,Desktop,0
59,Female,24,Electronics,5,Mobile,0
24,Female,49,Clothing,19,Mobile,1
53,Female,22,Clothing,3,Tablet,1
35,Male,7,Books,11,Desktop,1
37,Female,8,Clothing,1,Desktop,1
64,Male,22,Books,3,Tablet,1
61,Female,35,Books,7,Desktop,0
48,Female,30,Books,14,Tablet,1
42,Male,47,Electronics,16,Mobile,1
38,Male,43,Electronics,8,Tablet,1
58,Male,16,Electronics,5,Mobile,0
50,Male,49,Clothing,6,Mobile,0
24,Male,46,Clothing,6,Mobile,0
63,Female,14,Books,16,Mobile,0
63,Female,25,Clothing,7,Tablet,0
52,Female,16,Books,4,Tablet,0
46,Male,17,Clothing,10,Desktop,0
30,Male,37,Electronics,17,Tablet,0
29,Female,37,Electronics,6,Tablet,0
48,Male,21,Books,8,Tablet,1
47,Female,24,Books,11,Mobile,0
51,Female,13,Books,9,Desktop,0
43,Male,24,Books,17,Tablet,0
40,Male,19,Clothing,5,Desktop,1
39,Female,15,Electronics,2,Tablet,1
26,Male,28,Clothing,12,Desktop,1
45,Male,17,Electronics,9,Desktop,1
40,Female,39,Books,19,Tablet,0
34,Male,48,Books,8,Tablet,1
56,Male,5,Clothing,17,Tablet,0
46,Male,20,Electronics,16,Desktop,0
23,Male,28,Clothing,1,Desktop,0
28,Male,24,Clothing,4,Tablet,0
57,Female,21,Books,10,Mobile,0
49,Female,15,Books,5,Tablet,0
41,Male,23,Clothing,9,Tablet,1
22,Female,34,Clothing,9,Tablet,0
33,Female,35,Clothing,12,Desktop,1
24,Male,41,Electronics,8,Tablet,1
40,Male,12,Clothing,9,Desktop,0
33,Male,46,Electronics,16,Mobile,0
26,Male,41,Electronics,6,Mobile,0
48,Female,11,Electronics,6,Tablet,1
19,Female,8,Books,1,Mobile,0
47,Male,23,Books,9,Desktop,1
52,Male,12,Electronics,9,Tablet,1
41,Female,40,Books,15,Desktop,1
25,Female,37,Clothing,10,Desktop,1
47,Female,35,Books,5,Mobile,1
57,Male,6,Electronics,2,Desktop,1
46,Female,42,Books,2,Desktop,0
42,Male,37,Clothing,15,Desktop,1
25,Male,18,Clothing,18,Mobile,1
21,Male,27,Clothing,17,Tablet,0
46,Male,26,Electronics,14,Tablet,1
21,Female,29,Books,9,Mobile,0
40,Female,38,Electronics,3,Mobile,1
55,Female,30,Clothing,3,Mobile,0
40,Male,34,Books,1,Desktop,1
57,Male,16,Electronics,13,Desktop,0
29,Female,38,Clothing,3,Desktop,0
52,Female,22,Clothing,2,Tablet,1
30,Male,42,Clothing,15,Mobile,1
55,Male,37,Clothing,12,Mobile,0
56,Female,42,Clothing,5,Mobile,1
41,Male,8,Books,19,Mobile,0
61,Female,38,Books,4,Tablet,1
36,Female,5,Clothing,11,Mobile,0
63,Female,41,Clothing,3,Desktop,1
58,Female,30,Electronics,15,Desktop,0
48,Female,16,Electronics,4,Tablet,0
21,Male,39,Electronics,17,Tablet,0
48,Female,31,Electronics,10,Tablet,0
30,Female,34,Clothing,6,Tablet,1
56,Female,17,Electronics,8,Mobile,0
58,Male,24,Clothing,7,Tablet,0
62,Female,27,Books,9,Mobile,0
51,Male,48,Electronics,6,Desktop,0
48,Female,20,Clothing,12,Mobile,0
20,Female,47,Clothing,13,Desktop,0
46,Male,6,Clothing,4,Desktop,0
54,Female,23,Clothing,14,Tablet,0
38,Male,11,Books,13,Mobile,1
28,Male,42,Electronics,9,Desktop,0
26,Female,5,Clothing,7,Mobile,0
61,Male,12,Electronics,17,Desktop,0
41,Female,35,Electronics,16,Mobile,1
36,Female,35,Clothing,13,Desktop,0
53,Male,7,Clothing,1,Tablet,1
35,Male,23,Clothing,6,Desktop,1
55,Female,46,Clothing,12,Desktop,0
53,Male,36,Electronics,16,Desktop,0
33,Female,24,Clothing,4,Tablet,1
20,Female,27,Books,6,Mobile,0
34,Male,7,Clothing,12,Mobile,0
30,Female,21,Electronics,3,Mobile,0
27,Female,37,Electronics,15,Desktop,1
43,Female,14,Electronics,6,Desktop,1
46,Female,32,Electronics,5,Desktop,1
25,Male,42,Books,12,Desktop,0
54,Female,42,Clothing,9,Desktop,1
55,Female,17,Clothing,13,Tablet,1
59,Male,43,Electronics,2,Tablet,1
43,Male,40,Clothing,11,Desktop,0
43,Female,13,Electronics,2,Mobile,0
18,Male,5,Clothing,7,Mobile,1
30,Female,31,Books,9,Desktop,0
55,Male,30,Clothing,9,Mobile,1
23,Male,31,Books,14,Tablet,0
54,Female,16,Books,18,Tablet,0
29,Female,43,Books,12,Desktop,0
41,Male,35,Electronics,6,Tablet,1
38,Male,22,Books,16,Mobile,0
52,Female,15,Books,7,Desktop,0
31,Male,12,Clothing,6,Desktop,0
64,Female,39,Electronics,16,Tablet,1
18,Male,38,Books,2,Desktop,0
47,Male,22,Electronics,3,Desktop,0
41,Male,25,Electronics,8,Tablet,1
44,Male,24,Clothing,4,Tablet,0
45,Female,44,Electronics,11,Mobile,0
36,Female,28,Clothing,15,Tablet,1
49,Male,9,Clothing,10,Mobile,0
60,Male,19,Clothing,9,Tablet,1
24,Female,9,Clothing,5,Mobile,0
32,Female,44,Electronics,9,Desktop,0
20,Female,19,Clothing,3,Mobile,1
21,Male,6,Books,5,Desktop,1
62,Male,34,Clothing,4,Desktop,0
39,Female,7,Electronics,14,Mobile,1
30,Female,48,Books,1,Desktop,1
38,Female,23,Books,17,Mobile,1
57,Male,17,Electronics,4,Mobile,0
42,Male,46,Clothing,10,Mobile,0
32,Female,38,Electronics,7,Desktop,1
48,Female,23,Books,16,Tablet,1
20,Female,41,Clothing,6,Tablet,1
50,Male,30,Books,12,Desktop,1
43,Female,49,Clothing,6,Mobile,1
18,Female,34,Electronics,11,Mobile,0
26,Male,15,Clothing,6,Desktop,1
40,Male,49,Clothing,9,Tablet,1
60,Male,34,Clothing,8,Desktop,0
25,Male,45,Electronics,19,Desktop,0
30,Female,45,Electronics,15,Desktop,1
28,Male,39,Electronics,1,Desktop,0
23,Female,36,Clothing,16,Desktop,1
57,Male,33,Electronics,2,Tablet,0
21,Male,42,Electronics,5,Tablet,0
36,Male,47,Clothing,16,Mobile,0
47,Male,33,Electronics,17,Desktop,0
37,Female,23,Books,13,Tablet,0
28,Male,5,Books,7,Tablet,1
58,Female,5,Clothing,6,Mobile,0
22,Male,34,Books,16,Mobile,0
55,Female,33,Clothing,12,Tablet,0
51,Male,37,Clothing,2,Mobile,1
32,Female,8,Electronics,19,Tablet,0
56,Male,32,Books,18,Tablet,0
39,Female,23,Clothing,9,Desktop,0
58,Male,39,Electronics,14,Mobile,1
18,Female,43,Electronics,4,Tablet,1
45,Male,44,Clothing,15,Desktop,0
18,Female,23,Books,16,Mobile,0
51,Female,40,Books,16,Tablet,0
52,Male,30,Clothing,19,Mobile,1
57,Male,14,Books,17,Desktop,0
30,Male,18,Books,17,Desktop,0
27,Male,34,Books,7,Desktop,1
59,Male,38,Books,5,Desktop,1
24,Female,30,Electronics,4,Desktop,0
57,Female,25,Clothing,5,Tablet,1
37,Male,27,Electronics,10,Desktop,0
20,Male,45,Clothing,14,Tablet,0
28,Male,9,Books,16,Mobile,1
48,Female,28,Electronics,8,Tablet,0
32,Male,11,Clothing,3,Mobile,0
39,Female,6,Books,4,Desktop,1
19,Male,31,Electronics,16,Tablet,1
57,Female,17,Books,18,Tablet,1
58,Female,30,Clothing,10,Tablet,1
57,Female,24,Clothing,2,Tablet,0
57,Male,30,Clothing,3,Tablet,0
56,Female,38,Electronics,3,Desktop,1
36,Female,36,Clothing,7,Desktop,1
28,Female,20,Clothing,16,Mobile,1
59,Female,10,Books,13,Tablet,0
51,Male,11,Books,5,Tablet,0
51,Male,47,Books,11,Tablet,0
62,Male,10,Clothing,4,Tablet,1
45,Female,43,Books,4,Mobile,1
34,Male,11,Clothing,6,Desktop,1
61,Female,42,Electronics,14,Tablet,1
63,Female,42,Clothing,2,Mobile,0
30,Male,26,Clothing,17,Desktop,0
51,Male,29,Clothing,8,Desktop,0
57,Male,31,Electronics,6,Desktop,0
41,Male,37,Clothing,7,Tablet,1
25,Female,18,Clothing,5,Desktop,0
46,Male,29,Clothing,10,Tablet,1
44,Male,41,Books,15,Desktop,1
35,Female,34,Clothing,19,Tablet,0
26,Female,14,Electronics,11,Tablet,1
37,Female,21,Electronics,14,Mobile,0
63,Female,9,Clothing,2,Desktop,1
43,Male,43,Books,4,Mobile,0
53,Male,48,Electronics,3,Mobile,1
35,Male,8,Clothing,2,Mobile,1
45,Female,36,Clothing,3,Desktop,1
46,Male,24,Clothing,11,Desktop,0
51,Female,28,Books,5,Desktop,1
22,Male,7,Electronics,10,Tablet,1
55,Male,39,Electronics,4,Desktop,0
34,Male,45,Electronics,11,Tablet,0
36,Female,31,Electronics,14,Mobile,0
44,Female,44,Electronics,18,Desktop,1
51,Male,47,Electronics,14,Desktop,0
28,Female,30,Clothing,11,Tablet,0
25,Female,24,Electronics,18,Tablet,0
38,Male,49,Books,19,Desktop,1
52,Female,25,Electronics,10,Desktop,0
48,Female,38,Books,12,Desktop,0
24,Female,22,Electronics,7,Desktop,1
60,Male,31,Books,9,Tablet,1
28,Female,38,Books,10,Tablet,1
28,Male,21,Clothing,3,Mobile,1
34,Male,8,Electronics,14,Mobile,0
22,Male,39,Clothing,6,Desktop,0
45,Female,19,Clothing,6,Desktop,1
56,Male,40,Books,12,Desktop,1
20,Female,28,Clothing,10,Desktop,0
19,Male,26,Books,8,Mobile,1
35,Female,23,Books,11,Desktop,0
32,Female,45,Books,2,Desktop,1
54,Male,25,Electronics,1,Desktop,0
34,Female,23,Clothing,5,Mobile,0
56,Female,41,Clothing,14,Tablet,1
53,Male,35,Books,18,Desktop,1
48,Male,40,Electronics,2,Mobile,1
59,Female,25,Clothing,12,Mobile,1
62,Male,43,Books,9,Tablet,1
47,Female,27,Books,19,Mobile,0
46,Female,26,Clothing,12,Desktop,0
45,Male,39,Clothing,11,Mobile,0
37,Female,22,Books,1,Mobile,0
30,Female,32,Books,17,Desktop,0
23,Male,29,Books,19,Tablet,0
28,Female,17,Books,2,Mobile,1
31,Male,43,Electronics,2,Desktop,1
52,Female,33,Electronics,13,Desktop,1
47,Male,16,Clothing,8,Tablet,0
20,Female,25,Electronics,16,Mobile,0
40,Female,23,Clothing,2,Mobile,1
34,Female,17,Clothing,14,Mobile,0
54,Male,10,Books,14,Tablet,0
42,Female,24,Clothing,15,Tablet,1
19,Male,15,Clothing,10,Desktop,0
52,Female,36,Clothing,3,Desktop,1
31,Female,25,Clothing,11,Mobile,1
61,Male,41,Books,15,Desktop,1
58,Female,31,Clothing,3,Mobile,1
63,Female,12,Books,3,Tablet,1
49,Female,6,Clothing,13,Desktop,1
18,Female,40,Clothing,6,Tablet,1
45,Male,44,Books,2,Desktop,1
37,Female,10,Electronics,19,Mobile,1
43,Male,13,Clothing,3,Desktop,0
50,Male,35,Books,19,Tablet,1
43,Male,12,Clothing,14,Mobile,1
59,Female,34,Books,6,Mobile,0
54,Female,13,Electronics,10,Desktop,0
18,Male,19,Electronics,13,Mobile,0
41,Female,26,Books,15,Mobile,1
27,Male,7,Books,17,Tablet,0
27,Female,8,Electronics,13,Mobile,1
57,Male,8,Books,10,Tablet,1
24,Male,22,Books,2,Mobile,1
53,Male,44,Clothing,15,Desktop,1
42,Female,7,Electronics,3,Desktop,0
50,Female,35,Books,13,Desktop,0
34,Female,15,Books,1,Tablet,0
31,Female,49,Books,8,Mobile,1
31,Female,13,Books,4,Mobile,1
46,Male,14,Clothing,13,Tablet,0
49,Male,23,Clothing,18,Mobile,0
57,Male,34,Books,11,Desktop,1
48,Male,26,Clothing,10,Mobile,1
63,Male,42,Electronics,18,Desktop,1
25,Male,32,Books,10,Mobile,1
53,Male,8,Electronics,18,Desktop,1
20,Female,10,Clothing,16,Desktop,0
62,Male,22,Clothing,5,Desktop,0
63,Female,44,Electronics,3,Mobile,0
49,Female,14,Electronics,12,Desktop,0
27,Male,14,Books,1,Tablet,0
59,Male,28,Books,1,Desktop,0
51,Female,19,Clothing,4,Mobile,0
33,Female,38,Electronics,16,Mobile,1
38,Female,41,Books,9,Desktop,1
27,Male,12,Clothing,15,Tablet,1
40,Male,35,Electronics,2,Tablet,1
20,Male,48,Books,19,Mobile,1
51,Male,44,Clothing,6,Mobile,1
38,Male,43,Clothing,4,Tablet,1
57,Female,17,Clothing,19,Tablet,1
58,Male,37,Clothing,1,Desktop,1
41,Female,13,Books,3,Tablet,0
58,Male,28,Books,4,Tablet,0
36,Male,29,Clothing,16,Mobile,1
24,Female,49,Electronics,13,Desktop,1
47,Female,43,Books,10,Desktop,1
38,Male,44,Books,2,Tablet,0
28,Female,42,Books,4,Desktop,1
35,Female,40,Electronics,10,Tablet,1
29,Male,30,Clothing,4,Mobile,1
40,Female,14,Books,9,Desktop,1
28,Male,26,Books,12,Tablet,1
44,Female,14,Clothing,1,Tablet,0
26,Female,25,Electronics,2,Mobile,0
35,Female,14,Clothing,18,Mobile,1
40,Male,48,Books,19,Desktop,0
53,Female,37,Clothing,2,Tablet,1
29,Female,34,Clothing,2,Desktop,0
44,Female,14,Electronics,14,Desktop,0
44,Female,17,Electronics,3,Desktop,0
39,Female,9,Clothing,19,Tablet,0
60,Female,27,Clothing,9,Desktop,1
34,Male,40,Books,16,Mobile,1
52,Female,23,Electronics,13,Desktop,0
57,Female,32,Clothing,17,Tablet,1
26,Female,6,Books,12,Tablet,1
62,Female,5,Books,17,Desktop,0
46,Male,15,Books,9,Mobile,1
25,Male,45,Books,11,Mobile,0
32,Female,33,Electronics,11,Mobile,1
53,Female,31,Books,6,Tablet,1
37,Male,48,Books,11,Mobile,0
41,Female,27,Electronics,10,Mobile,0
26,Male,20,Electronics,15,Tablet,1
29,Female,44,Books,10,Desktop,0
58,Male,23,Clothing,19,Mobile,0
37,Male,30,Clothing,6,Desktop,1
42,Female,10,Electronics,3,Desktop,1
18,Male,46,Clothing,17,Desktop,0
22,Male,34,Electronics,13,Desktop,1
28,Male,5,Books,6,Desktop,0
40,Male,26,Books,12,Tablet,1
44,Male,6,Electronics,4,Desktop,1
30,Female,40,Books,12,Tablet,0
37,Female,9,Electronics,2,Desktop,0
33,Female,44,Clothing,11,Tablet,0
38,Female,7,Books,13,Tablet,1
53,Male,24,Electronics,19,Mobile,0
64,Female,47,Books,18,Desktop,0
32,Female,42,Electronics,9,Desktop,1
33,Female,9,Clothing,10,Tablet,0
19,Male,9,Books,4,Tablet,1
49,Female,41,Books,2,Tablet,1
62,Male,7,Books,18,Tablet,0
33,Female,48,Books,2,Mobile,1
46,Female,7,Electronics,5,Mobile,1
42,Female,9,Books,12,Mobile,1
40,Male,14,Clothing,7,Tablet,1
59,Female,14,Clothing,7,Mobile,0
38,Female,28,Clothing,1,Tablet,1
34,Female,22,Clothing,1,Mobile,1
20,Male,38,Books,6,Mobile,0
32,Female,11,Electronics,12,Desktop,0
38,Female,49,Electronics,6,Desktop,1
46,Male,15,Clothing,6,Desktop,0
59,Male,28,Books,8,Desktop,0
20,Male,26,Electronics,2,Tablet,0
44,Male,42,Electronics,15,Desktop,0
49,Male,41,Clothing,12,Tablet,0
24,Male,17,Books,4,Tablet,1
34,Female,23,Books,13,Desktop,0
25,Male,26,Books,5,Mobile,1
36,Male,43,Clothing,6,Tablet,1
29,Male,30,Books,15,Tablet,1
24,Male,30,Clothing,10,Desktop,1
31,Male,9,Electronics,5,Mobile,1
20,Female,8,Books,17,Tablet,1
21,Female,7,Electronics,13,Tablet,1
47,Male,17,Electronics,5,Desktop,1
41,Male,36,Books,12,Tablet,1
58,Male,26,Electronics,2,Tablet,1
25,Female,43,Books,17,Tablet,1
21,Male,40,Electronics,17,Tablet,1
24,Male,5,Clothing,17,Mobile,0
22,Male,35,Books,18,Desktop,0
36,Female,5,Books,17,Desktop,1
42,Male,22,Books,3,Desktop,0
62,Male,12,Clothing,10,Desktop,0
23,Female,34,Books,9,Mobile,1
19,Female,44,Clothing,7,Tablet,0
23,Female,46,Books,5,Mobile,0
44,Female,25,Clothing,7,Desktop,1
48,Female,19,Clothing,7,Mobile,1
38,Female,11,Clothing,13,Desktop,1
19,Male,16,Clothing,19,Desktop,1
22,Male,38,Clothing,2,Tablet,0
42,Male,13,Clothing,4,Tablet,1
25,Male,48,Books,11,Tablet,1
23,Female,29,Books,18,Desktop,1
63,Male,26,Books,6,Tablet,1
18,Female,49,Electronics,17,Tablet,0
27,Male,19,Electronics,11,Mobile,0
50,Female,9,Books,7,Desktop,1
36,Male,19,Electronics,6,Desktop,1
24,Female,41,Books,2,Desktop,1
47,Female,30,Clothing,17,Mobile,1
58,Female,14,Books,18,Tablet,0
30,Male,29,Electronics,1,Tablet,1
56,Male,5,Books,10,Desktop,0
47,Male,16,Electronics,10,Tablet,0
32,Male,36,Electronics,1,Mobile,1
41,Male,28,Clothing,18,Mobile,1
38,Female,12,Electronics,1,Desktop,0
49,Male,15,Electronics,1,Desktop,1
24,Female,9,Electronics,18,Tablet,1
34,Female,20,Electronics,8,Desktop,1
48,Male,16,Books,10,Mobile,1
25,Male,29,Electronics,1,Tablet,1
34,Male,19,Clothing,3,Tablet,1
64,Female,8,Books,17,Mobile,1
64,Female,39,Clothing,15,Mobile,1
62,Male,17,Books,12,Tablet,0
61,Male,7,Books,10,Desktop,0
43,Male,46,Clothing,5,Tablet,0
51,Female,18,Electronics,6,Mobile,0
53,Male,15,Books,2,Tablet,0
44,Female,22,Books,1,Tablet,0
56,Male,29,Electronics,3,Tablet,1
53,Male,17,Clothing,18,Mobile,1
54,Male,17,Clothing,14,Desktop,1
45,Male,22,Clothing,15,Mobile,1
19,Female,17,Books,11,Mobile,1
64,Male,28,Clothing,6,Tablet,0
22,Male,27,Books,5,Tablet,0
34,Female,26,Clothing,2,Mobile,0
38,Female,23,Books,17,Desktop,1
33,Female,44,Electronics,9,Mobile,0
53,Female,29,Books,19,Mobile,1
52,Male,10,Books,8,Tablet,1
43,Male,16,Books,17,Desktop,1
62,Female,45,Electronics,5,Mobile,1
28,Female,15,Clothing,11,Mobile,1
45,Male,20,Electronics,18,Tablet,1
58,Male,28,Books,6,Mobile,0
55,Male,20,Books,2,Desktop,1
54,Female,29,Clothing,9,Tablet,1
50,Male,9,Books,5,Mobile,0
42,Female,29,Clothing,7,Desktop,0
40,Female,18,Clothing,19,Tablet,1
28,Male,19,Clothing,5,Tablet,1
61,Female,8,Clothing,6,Tablet,0
23,Female,24,Electronics,4,Desktop,1
40,Female,23,Electronics,7,Desktop,1
30,Male,13,Books,11,Mobile,1
46,Female,17,Books,9,Desktop,0
18,Female,32,Clothing,1,Mobile,0
55,Female,19,Electronics,19,Mobile,0
52,Female,22,Clothing,19,Desktop,0
21,Male,48,Books,17,Desktop,0
55,Male,45,Electronics,6,Tablet,0
41,Male,11,Books,3,Tablet,1
33,Female,35,Books,10,Mobile,1
31,Female,17,Clothing,7,Tablet,0
52,Male,20,Books,6,Desktop,1
47,Female,20,Clothing,12,Tablet,0
53,Male,24,Electronics,9,Desktop,0
27,Male,5,Clothing,16,Mobile,0
19,Male,21,Electronics,1,Mobile,1
46,Male,39,Clothing,16,Tablet,1
51,Female,23,Books,14,Tablet,0
42,Male,18,Books,14,Desktop,1
46,Female,28,Clothing,9,Mobile,0
22,Female,24,Books,1,Tablet,0
49,Male,31,Clothing,8,Tablet,0
20,Male,34,Books,3,Tablet,0
46,Female,35,Clothing,9,Mobile,1
45,Male,18,Books,5,Mobile,1
31,Male,41,Clothing,9,Mobile,1
45,Female,5,Clothing,5,Mobile,0
20,Male,6,Books,9,Desktop,0
36,Female,32,Clothing,8,Desktop,0
32,Female,8,Electronics,2,Mobile,1
30,Female,40,Books,19,Desktop,0
51,Female,40,Electronics,19,Desktop,1
54,Female,38,Clothing,2,Desktop,0
27,Male,47,Clothing,3,Tablet,1
49,Male,10,Books,17,Tablet,1
64,Male,17,Electronics,11,Desktop,1
18,Male,11,Books,9,Tablet,0
47,Female,41,Electronics,8,Mobile,0
19,Female,13,Electronics,7,Tablet,1
26,Female,12,Clothing,19,Desktop,0
36,Female,12,Electronics,11,Mobile,1
27,Female,43,Clothing,6,Desktop,0
40,Male,44,Clothing,2,Tablet,0
28,Male,6,Books,4,Mobile,0
22,Male,34,Books,19,Desktop,0
47,Male,19,Books,10,Desktop,1
61,Male,29,Clothing,2,Desktop,0
23,Female,18,Books,6,Tablet,0
41,Female,46,Books,9,Tablet,1
61,Male,11,Electronics,5,Desktop,0
44,Male,5,Electronics,3,Mobile,0
52,Female,20,Clothing,5,Mobile,1
61,Female,29,Books,13,Tablet,0
32,Male,23,Clothing,19,Tablet,1
25,Male,16,Clothing,11,Desktop,1
40,Male,37,Electronics,1,Desktop,1
56,Female,37,Books,19,Mobile,1
27,Female,13,Clothing,9,Desktop,1
62,Male,35,Clothing,15,Mobile,0
19,Male,21,Electronics,12,Desktop,0
32,Male,44,Clothing,16,Tablet,0
28,Female,47,Clothing,17,Desktop,1
47,Female,11,Clothing,10,Tablet,1
19,Male,14,Electronics,18,Mobile,0
52,Male,35,Clothing,2,Tablet,0
62,Female,49,Electronics,16,Mobile,0
63,Female,9,Electronics,4,Desktop,0
57,Male,31,Books,6,Tablet,1
25,Female,38,Books,19,Desktop,0
33,Male,46,Clothing,3,Desktop,0
24,Male,28,Electronics,17,Mobile,0
45,Female,18,Books,6,Tablet,1
19,Female,15,Electronics,11,Desktop,1
18,Female,31,Electronics,7,Desktop,0
22,Female,15,Books,18,Desktop,1
55,Female,19,Electronics,3,Tablet,1
52,Male,12,Electronics,1,Mobile,0
42,Female,29,Electronics,3,Tablet,1
36,Female,32,Electronics,7,Tablet,1
23,Male,45,Electronics,5,Tablet,1
34,Male,23,Electronics,4,Tablet,1
33,Male,6,Clothing,13,Tablet,0
59,Male,15,Electronics,17,Tablet,1
45,Female,27,Books,8,Desktop,1
44,Female,21,Books,17,Mobile,0
27,Female,22,Clothing,2,Desktop,0
28,Male,44,Books,4,Tablet,0
20,Male,42,Clothing,4,Desktop,0
60,Female,8,Books,10,Tablet,0
39,Male,46,Books,11,Desktop,1
57,Male,27,Books,11,Desktop,0
56,Female,8,Electronics,13,Tablet,1
26,Male,40,Electronics,8,Mobile,0
64,Male,35,Electronics,19,Desktop,1
22,Female,12,Electronics,16,Tablet,0
22,Female,27,Clothing,3,Mobile,1
30,Male,23,Clothing,18,Mobile,1
36,Male,14,Books,12,Mobile,1
63,Male,34,Books,7,Tablet,1
23,Female,34,Books,11,Tablet,1
27,Male,37,Clothing,17,Mobile,1
23,Female,44,Electronics,15,Tablet,1
27,Female,47,Electronics,13,Mobile,1
31,Female,24,Books,7,Tablet,0
44,Female,43,Clothing,13,Desktop,0
31,Female,32,Books,8,Desktop,1
26,Female,19,Electronics,19,Mobile,1
50,Female,7,Electronics,17,Desktop,1
55,Male,11,Electronics,17,Mobile,1
52,Female,29,Clothing,13,Mobile,0
33,Female,19,Electronics,13,Desktop,1
23,Female,19,Books,4,Desktop,0
59,Female,24,Books,19,Desktop,0
62,Male,29,Books,17,Tablet,1
30,Female,46,Clothing,14,Mobile,1
38,Male,15,Books,5,Tablet,1
33,Male,19,Clothing,8,Mobile,1
45,Male,32,Electronics,18,Tablet,0
43,Female,44,Electronics,12,Mobile,0
46,Female,8,Clothing,6,Desktop,0
49,Female,30,Books,8,Desktop,0
61,Male,48,Clothing,13,Desktop,1
46,Male,23,Electronics,18,Desktop,0
21,Male,12,Electronics,8,Mobile,0
30,Female,9,Clothing,7,Tablet,1
61,Male,21,Books,2,Tablet,0
22,Female,30,Electronics,12,Desktop,0
49,Female,6,Electronics,3,Desktop,0
19,Female,36,Clothing,17,Tablet,0
31,Female,18,Electronics,18,Tablet,1
45,Male,46,Clothing,12,Desktop,1
51,Male,46,Electronics,17,Desktop,1
18,Female,34,Electronics,12,Tablet,1
20,Female,37,Books,11,Mobile,1
42,Male,32,Electronics,12,Mobile,0
51,Female,16,Books,17,Tablet,1
63,Female,12,Clothing,13,Tablet,1
20,Male,9,Electronics,15,Tablet,1
59,Female,17,Electronics,7,Mobile,1
37,Female,9,Books,11,Desktop,1
62,Male,10,Books,16,Mobile,1
52,Male,39,Electronics,6,Tablet,1
64,Male,8,Clothing,7,Mobile,0
44,Female,35,Clothing,7,Desktop,0
42,Male,27,Clothing,9,Mobile,1
34,Male,46,Clothing,8,Tablet,1
48,Male,36,Clothing,9,Tablet,1
37,Male,31,Electronics,2,Mobile,1
45,Female,12,Electronics,15,Mobile,1
60,Female,46,Electronics,15,Desktop,1
24,Male,5,Books,8,Desktop,0
49,Male,35,Books,3,Mobile,1
48,Female,44,Clothing,15,Mobile,1
20,Male,19,Clothing,19,Tablet,1
46,Female,7,Books,1,Tablet,0
20,Male,11,Electronics,15,Tablet,1
29,Male,10,Electronics,11,Tablet,1
23,Female,31,Clothing,15,Desktop,0
53,Male,16,Clothing,11,Desktop,0
58,Male,26,Clothing,2,Desktop,1
62,Male,43,Clothing,15,Tablet,0
50,Male,27,Electronics,8,Tablet,0
18,Female,9,Electronics,18,Tablet,0
